Input.video1,Input.video2,Input.video3,Input.video4,Input.video5,Input.action1,Input.action2,Input.action3,Input.action4,Input.action5,Input.reason1,Input.reason2,Input.reason3,Input.reason4,Input.reason5,Answer.category1.labels,Answer.category2.labels,Answer.category3.labels,Answer.category4.labels,Answer.category5.labels,Answer.others1,Answer.others2,Answer.others3,Answer.others4,Answer.others5,Answer.confidence1.high.on,Answer.confidence2.high.on,Answer.confidence3.high.on,Answer.confidence4.high.on,Answer.confidence5.high.on,Answer.why1,Answer.why2,Answer.why3,Answer.why4,Answer.why5,Answer.comment1,Answer.comment2,Answer.comment3,Answer.comment4,Answer.comment5
https://github.com/OanaIgnat/miniclips/blob/main/no_check/Pb9rGFwlbx0+0:00:15+0:00:54.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/dpx4k9XaVN4+0:02:15+0:02:43.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/21gXC1WiJOA+0:04:11+0:05:05.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/tmy2TAITBuY+0:06:23+0:06:48.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video5.mp4?raw=true,thanking,listening,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['appreciate', 'grateful']","['be productive', 'learn']",['use later'],['make improvement'],['remove mask'],none,none,none,none,none,False,False,True,True,True,mentioned,mentioned,both,both,both,na,na,na,na,na
https://github.com/OanaIgnat/miniclips/blob/main/no_check/Pb9rGFwlbx0+0:00:15+0:00:54.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/dpx4k9XaVN4+0:02:15+0:02:43.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/21gXC1WiJOA+0:04:11+0:05:05.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/tmy2TAITBuY+0:06:23+0:06:48.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video5.mp4?raw=true,thanking,listening,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['grateful'],"['enjoy', 'learn']",['use later'],['change your mind'],['remove mask'],none,none,none,none,none,True,True,True,True,True,mentioned,mentioned,mentioned,mentioned,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/HtH6xuEQAzg+0:07:50+0:08:15.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/qswVTHwzdOs+0:07:43+0:07:56.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/ppVb3zOq8-k+0:08:42+0:09:19.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/oWGmEFA70uQ+0:04:12+0:04:58.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,thanking,listening,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['grateful'],"['enjoy', 'learn']",['I cannot find any reason mentioned verbally or shown visually in the video'],['do not like'],['cleanse face'],none,none,none,none,none,True,True,False,True,True,mentioned,mentioned,mentioned,mentioned,shown,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/HtH6xuEQAzg+0:07:50+0:08:15.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/qswVTHwzdOs+0:07:43+0:07:56.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/ppVb3zOq8-k+0:08:42+0:09:19.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/oWGmEFA70uQ+0:04:12+0:04:58.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,thanking,listening,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['feel good'],"['be productive', 'enjoy']",['was memorable'],['make improvement'],['cleanse face'],none,none,none,none,none,True,True,True,True,True,shown,both,mentioned,shown,shown,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/HtH6xuEQAzg+0:07:50+0:08:15.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/qswVTHwzdOs+0:07:43+0:07:56.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/ppVb3zOq8-k+0:08:42+0:09:19.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/oWGmEFA70uQ+0:04:12+0:04:58.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,thanking,listening,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['feel good', 'helped']","['hear what saying', 'learn', 'listen to music']","['learn from', 'use later']",['make improvement'],['cleanse face'],none,none,none,none,none,False,True,False,False,False,both,both,both,mentioned,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/HtH6xuEQAzg+0:13:03+0:13:49.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/8djZuQIpuWI+0:12:40+0:13:14.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/9Xeon1MkJbc+0:06:27+0:06:51.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/UaJsqJQqQto+0:07:20+0:07:53.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video2.mp4?raw=true,thanking,listening,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['grateful', 'helped']","['hear what saying', 'learn']",['was memorable'],['make improvement'],['cleanse face'],none,none,none,none,none,True,True,True,True,True,mentioned,mentioned,mentioned,mentioned,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/HtH6xuEQAzg+0:13:03+0:13:49.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/8djZuQIpuWI+0:12:40+0:13:14.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/9Xeon1MkJbc+0:06:27+0:06:51.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/UaJsqJQqQto+0:07:20+0:07:53.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video2.mp4?raw=true,thanking,listening,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['feel good', 'grateful']","['enjoy', 'hear what saying']","['learn from', 'use later']","['change your mind', 'exciting', 'make improvement']",['cleanse face'],none,none,none,none,none,False,True,True,True,True,both,shown,mentioned,shown,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/HtH6xuEQAzg+0:13:03+0:13:49.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/8djZuQIpuWI+0:12:40+0:13:14.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/9Xeon1MkJbc+0:06:27+0:06:51.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/UaJsqJQqQto+0:07:20+0:07:53.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video2.mp4?raw=true,thanking,listening,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['grateful'],['learn'],['was memorable'],['make improvement'],['cleanse face'],none,none,none,none,none,True,True,True,False,True,mentioned,mentioned,mentioned,mentioned,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/20zZzYyZOlk+0:07:06+0:07:38.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/liVF3N4wOPs+0:05:43+0:06:09.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/sfVL20cv470+0:06:34+0:06:57.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/0jK6aLk72j0+0:09:37+0:10:07.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,thanking,cooking,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['helped'],['I cannot find any reason mentioned verbally or shown visually in the video'],['learn from'],['change your mind'],['cleanse face'],none,none,none,none,none,True,False,True,True,True,both,both,both,both,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/20zZzYyZOlk+0:07:06+0:07:38.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/liVF3N4wOPs+0:05:43+0:06:09.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/sfVL20cv470+0:06:34+0:06:57.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/0jK6aLk72j0+0:09:37+0:10:07.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,thanking,cooking,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['appreciate', 'feel good', 'grateful']","['be healthy', 'make meal']","['learn from', 'was interesting']","['change your mind', 'exciting']","['cleanse face', 'put on mask']",none,none,none,none,none,False,False,False,False,False,mentioned,mentioned,mentioned,both,mentioned,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/20zZzYyZOlk+0:07:06+0:07:38.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/liVF3N4wOPs+0:05:43+0:06:09.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/sfVL20cv470+0:06:34+0:06:57.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/0jK6aLk72j0+0:09:37+0:10:07.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,thanking,cooking,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['feel good'],"['improve skills', 'make meal']",['was interesting'],"['exciting', 'fun']",['put on mask'],none,none,none,none,none,True,True,True,True,True,mentioned,mentioned,mentioned,mentioned,both,none,none,none,none,none
